,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100607_LT_serum_and_plasma_NEG_41101,X20100607_LT_serum_and_plasma_NEG_42001,X20100607_LT_serum_and_plasma_NEG_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg
537,507.3284017,507.3238546,507.3417744,307.5963003,305.9169983,308.5088708,364,244,113,417.3199205,572.2207693,643.8097566,[31][M+1]+,,14,1,0,1,1,0
538,508.2244138,508.216474,508.2309172,234.6016198,231.3858882,256.9004274,374,255,118,683.3854084,13771.16058,15534.94987,[38][M+1]+,,21,1,0,1,1,0
539,508.3416765,508.3391222,508.3529158,337.1337435,336.4626401,337.9767539,371,255,116,1354.653918,1762.350743,2629.604642,[23][M]+,,11,1,1,1,1,1
540,508.6561936,508.6444321,508.6635413,20.45108611,18.33084549,22.70775511,356,242,113,89.70169519,86.26239829,72.04622809,,,140,1,0,1,1,0
541,509.2899116,509.2837676,509.3,351.2339047,348.0236851,361.3537522,363,247,116,660.1804596,429.9510998,670.6661998,,,177,0,0,1,0,0
542,509.3441288,509.3374317,509.3535758,337.1627293,335.7260766,338.4582209,364,248,116,469.2234164,616.3037585,852.0685192,[23][M+1]+,,11,1,0,1,1,0
543,510.2527691,510.2452808,510.26,207.5511645,201.8615863,224.3678761,379,255,118,615.8467459,555.5216016,771.0345792,,,118,1,0,1,1,0
544,510.6656882,510.65547,510.6734749,20.04254624,19.57658967,20.57601477,369,250,118,223.626812,236.0748208,310.2930088,,,123,1,1,1,1,1
545,510.8816076,510.87465,510.891261,17.92753599,17.53633207,19.29548449,377,255,118,66.80684158,69.79446687,53.68816273,,,96,1,1,1,1,1
546,512.2679634,512.26,512.2733608,224.2989818,219.1335505,236.4278013,354,239,113,2574.648559,1158.383565,1493.570486,,,81,1,0,1,1,0
547,512.2990299,512.2844289,512.3036453,264.0094087,263.3541486,264.6631313,371,253,117,1482.675237,2974.63681,4483.859603,[76][M]+,,53,1,1,1,1,1
548,512.6629451,512.6552501,512.6711942,20.04089406,19.5100052,20.68666984,371,254,116,268.1014326,264.0867681,315.4794021,,,123,1,1,1,1,1
549,512.8810898,512.873907,512.8932271,17.93228601,16.43335138,20.55627029,381,248,116,25.15973239,40.79052884,32.06607687,,,96,1,1,1,1,1
550,513.3014817,513.2940475,513.3071229,263.9952427,261.3689139,264.7730184,378,255,118,403.7303296,880.2448573,1221.945536,[76][M+1]+,,53,1,0,1,1,0
551,514.2846637,514.28,514.2927856,189.6073863,173.7842805,210.7808473,420,255,118,4387.262765,782.1215024,1020.632818,[13][M]+,,4,1,1,1,1,1
552,514.3019003,514.2941654,514.3131962,263.8575728,260.3756309,266.901132,375,250,118,124.4875605,183.5310293,288.0899854,[76][M+2]+,,53,1,0,1,1,0
553,514.6577582,514.6437312,514.6631996,20.09546045,18.9925335,22.11827863,361,248,113,188.297996,162.9492516,176.1011438,,,123,1,0,1,1,0
554,515.2872452,515.2810841,515.2927474,189.7120368,174.343953,192.3700862,386,255,118,1409.147995,621.5565764,665.8768303,[13][M+1]+,,4,1,1,1,1,1
555,515.4085592,515.3999749,515.4136341,440.0887684,437.8462502,443.2245869,352,239,113,70.47379869,181.4185969,109.7533514,,,180,0,0,1,0,0
556,516.285648,516.2740267,516.2934787,189.6561327,174.9971454,204.4689496,375,251,113,485.899453,161.1503757,195.4489163,[13][M+2]+,,4,1,1,1,1,1
557,516.2946419,516.2914252,516.3,227.455682,224.5206612,232.6667803,372,254,118,1645.045253,1047.139671,1278.754118,[143][M]+,,205,1,1,1,1,1
558,517.287857,517.2743153,517.2935953,189.6056019,174.343953,193.4033952,328,228,95,113.28133,21.03394391,45.69655356,[13][M+3]+,,4,1,1,1,1,1
559,517.298959,517.2932402,517.3023515,227.4727938,225.0829698,232.6667803,372,254,118,521.4939152,701.4004647,832.312411,[143][M+1]+,,205,1,0,1,1,0
560,518.6927837,518.6837887,518.7018294,19.80745326,16.67350214,21.09435313,376,252,116,160.7530863,110.3026492,178.3143077,,,123,1,0,1,1,0
561,520.6937023,520.6837528,520.7013956,19.85362704,18.91383864,20.40470086,372,254,118,349.3032664,307.7515951,358.1452143,,,123,1,1,1,1,1
562,520.9105045,520.9048926,520.92,17.47069381,16.96088092,18.35168114,376,254,118,278.968113,383.2199956,334.9371669,[109][M]+,,96,1,1,1,1,1
563,521.914895,521.9040675,521.9236434,17.64238585,16.96088092,18.63946339,360,246,114,29.84408621,47.12290071,37.97407016,[109][M+1]+,,96,1,0,1,1,0
564,522.6912908,522.6837197,522.6984127,19.86468417,18.97419465,20.38371487,371,252,116,334.408817,294.5869824,318.346539,,,123,1,1,1,1,1
565,523.718363,523.70875,523.7230479,131.1913393,128.2558637,132.2782211,371,255,116,424.7650516,524.8737784,713.6472974,[137][M]2+,,160,1,0,1,1,0
566,524.2191791,524.20375,524.2236489,131.1516061,128.2558637,132.4612587,364,248,116,245.4977746,258.8873622,390.1502809,[137][M+1]2+,,160,1,0,1,1,0
567,524.2787708,524.274082,524.2828568,281.4241159,280.7775149,282.1075736,373,255,118,4384.353155,4173.450834,5504.157446,[83][M]+,,61,1,1,1,1,1
568,524.3356759,524.3236764,524.3407121,307.7953374,292.6504118,308.4609679,374,255,118,1312.302049,1373.317508,1810.791011,[32][M]+,[M-H]- 525.346,14,1,1,1,1,1
569,524.6821735,524.6741043,524.6934168,19.88984695,18.49391783,21.27528231,383,254,118,192.0876949,177.2551873,208.491087,,,123,1,0,1,1,0
570,525.2821048,525.2753227,525.2923449,281.3963263,279.1726838,283.2693274,374,255,118,1432.814518,1269.520608,1786.180906,[83][M+1]+,,61,1,0,1,1,0
571,525.339732,525.3343799,525.3464128,307.7384988,306.1420593,309.282469,373,254,117,353.4159109,438.2608152,525.1549585,[32][M+1]+,,14,1,0,1,1,0
572,526.2934242,526.2836685,526.3,291.0655104,289.7400741,301.7908788,404,254,118,391.4439579,110.4002442,388.0110547,,,327,1,0,1,1,0
573,526.3132415,526.3063561,526.3188819,279.9011816,259.7495556,280.4001136,374,255,118,1294.650956,1879.643348,2919.353399,,,305,1,1,1,1,1
574,526.3508319,526.3454135,526.356991,308.6847955,308.0179342,309.4354225,373,255,118,1128.125751,1092.925279,1380.753488,[131][M]+,,133,1,1,1,1,1
575,527.2136381,527.2078832,527.2213786,174.0029858,171.1282511,175.0819001,371,253,118,928.936637,704.1736275,772.2783158,,,94,1,0,1,1,0
576,527.3167311,527.3039499,527.3223054,279.797592,266.4953644,280.7786906,372,253,118,346.7842362,497.3444268,804.6803774,,,41,1,0,1,1,0
577,527.354642,527.3471615,527.36,308.6815774,307.0811468,309.3772153,373,255,118,299.1230096,325.4931696,405.1086045,[131][M+1]+,,133,1,0,1,1,0
578,528.263595,528.26,528.2734771,202.5983673,187.7466059,213.4926446,386,255,118,5374.521545,1811.09069,2148.437064,[142][M]+,,200,1,1,1,1,1
579,528.3043518,528.2937284,528.3135452,283.907294,278.7159975,286.367126,373,251,114,467.1746514,701.4715528,144.0021132,,,159,0,0,1,0,0
580,528.7231044,528.7138124,528.7333502,19.38041886,17.293847,21.10177872,381,244,113,174.7542512,102.4075404,140.8886271,,,123,1,0,1,1,0
581,529.2092743,529.2036833,529.2229839,234.5230937,231.2598636,251.7672499,337,225,101,260.3210246,2133.052733,2568.440488,,[M-2H+Na]- 508.233,21,1,0,1,1,0
582,529.2665886,529.26,529.2734757,202.8121011,187.6201395,213.7372264,377,251,116,1684.441176,590.5191395,862.3222625,[142][M+1]+,,200,1,1,1,1,1
583,530.303838,530.296571,530.3111678,298.5217798,289.9779125,302.1026735,375,254,118,536.3323606,666.5430563,599.650665,,,8,1,1,1,1,1
584,530.721097,530.7140674,530.7305852,19.63519764,18.41489474,20.46888208,384,255,118,331.8139538,261.3285366,272.7659601,,,123,1,1,1,1,1
585,532.2888219,532.2764987,532.293512,201.9093891,190.4066261,205.0705137,377,253,118,1187.509878,216.8778238,377.974064,,,201,1,1,1,1,1
586,532.7199429,532.7139531,532.7277977,19.6403999,18.49241443,20.50846624,374,250,116,260.4506074,204.243758,251.5918519,,,123,1,0,1,1,0
587,533.292302,533.2837133,533.3034751,201.9078431,191.4963895,221.037249,376,254,116,341.4869752,68.83617827,92.95196958,,,202,1,1,1,1,1
588,533.452148,533.4436968,533.46,392.6852686,391.0088263,395.3425982,365,244,117,227.6087685,174.7568918,272.4154677,,,62,1,0,1,1,0
589,537.4165934,537.4065308,537.42,395.284642,385.4287387,396.5110282,374,255,118,752.195188,3676.152281,3667.593293,[105][M]+,,93,1,0,1,1,0
590,538.0074954,538.0026193,538.0115731,139.6759345,138.7908505,140.5060636,373,255,118,8299.865022,5290.504111,7940.192465,[6][M]+,,1,1,1,1,1,1
591,538.3160748,538.3052946,538.3208141,273.4670294,265.0890229,283.1472709,415,255,118,4308.195702,6636.311859,8703.513947,[54][M]+,,35,1,1,1,1,1
592,538.42,538.41611,538.4312134,395.0806452,388.0559941,396.4218436,372,254,118,306.0155401,1314.043742,1321.039934,[105][M+1]+,,93,1,0,1,1,0
593,538.7538119,538.7436919,538.7635936,19.15719245,17.67349331,21.12989801,371,250,113,129.7058693,120.8396681,96.16680742,,,123,1,0,1,1,0
594,539.0083552,538.9985447,539.0130903,139.6668596,138.9766099,140.4610905,373,255,118,2127.918258,1418.201153,2107.612272,[6][M+1]+,,1,1,1,1,1,1
595,539.2482403,539.239612,539.253557,159.7445481,157.5687286,162.7852248,343,229,114,84.31235552,691.7056291,711.8416247,,,136,1,0,1,1,0
596,539.3186942,539.3053756,539.3236401,273.4627725,266.0925111,281.7229927,375,254,118,1324.701356,1966.672511,2569.62151,[54][M+1]+,,35,1,1,1,1,1
597,540.0094076,540.0038755,540.019596,139.6739199,138.5106193,141.1108823,370,253,114,656.9665239,348.8381823,586.0452751,[6][M+2]+,,1,1,0,1,1,0
598,540.3302792,540.3248538,540.3343325,298.0135324,273.8237343,316.0137787,435,255,118,71129.39391,78316.27494,92646.41055,[19][M]+,,8,1,1,1,1,1
599,540.7508353,540.7437539,540.7608512,19.31973433,18.26924562,20.43048685,376,250,117,243.8813594,180.6133677,179.8947839,,,123,1,1,1,1,1
600,541.2644588,541.2577465,541.2733389,154.4784935,150.4969243,165.8817022,402,254,118,142.313437,566.7110187,528.6024282,,,22,1,0,1,1,0
601,541.3329491,541.3236958,541.3385313,297.9939654,287.8737093,309.9029874,456,255,118,20578.394,22516.61333,27715.60047,[19][M+1]+,,8,1,1,1,1,1
602,542,541.9937919,542.0080681,139.6206649,137.6594688,142.7629257,373,254,117,170.1457181,141.5354035,244.6621362,,,1,1,0,1,1,0
603,542.3349241,542.3239101,542.3436207,297.9930061,288.0600178,300.2931812,395,252,115,4771.740253,4996.523928,5983.391728,[19][M+2]+,,8,1,1,1,1,1
604,543.3337199,543.3237318,543.3436454,297.7666627,288.596956,301.5886324,350,234,106,1140.838578,979.6483236,507.5562564,[19][M+3]+,,8,1,0,1,1,0
605,544.0222772,544.0184693,544.0261602,139.931152,138.6149391,141.2795754,373,255,118,1596.838047,823.6294217,1080.322964,[7][M]+,,1,1,1,1,1,1
606,544.1946442,544.1842221,544.2,116.6354361,113.5061237,118.2345329,369,252,117,155.4105688,100.3446011,154.398626,[138][M]2+,,173,1,0,1,1,0
607,544.264515,544.2569511,544.2731899,282.2708874,281.1662259,298.1654847,373,253,118,173.4629765,84.84347859,115.2940551,,,268,1,0,1,1,0
608,544.6942138,544.6842105,544.7014643,116.9488911,114.5081363,118.697124,370,254,116,157.9864048,86.9997064,127.9105026,[138][M+1]2+,,173,0,0,1,0,0
609,545.026558,545.0195076,545.0322377,139.9343933,137.5267588,143.3987583,372,254,118,405.7049466,190.1820005,269.2717524,[7][M+1]+,,1,1,0,1,1,0
610,546.2680516,546.2567697,546.2736463,226.9473602,223.5089415,231.6618247,340,236,104,124.6308481,39.15473492,62.95898064,,,7,0,0,1,0,0
611,546.2786925,546.2664703,546.2834888,305.0903026,303.7199039,306.7328411,366,252,114,122.3809613,107.0599083,124.3705914,,,76,1,0,1,1,0
612,548.2317063,548.2243077,548.2376452,227.0351467,225.7087584,228.8857751,371,254,117,863.9173615,279.4704859,342.906052,[17][M]+,,7,1,1,1,1,1
613,548.2958552,548.2853447,548.3023519,334.7924873,333.7264596,336.4866147,372,254,118,206.006725,76.47341145,153.5640468,,,34,1,0,1,1,0
614,548.7830491,548.7739534,548.7935539,18.64799996,17.63195011,20.45138829,348,231,108,82.43790185,14.46091005,61.38852716,,,96,1,1,1,1,1
615,549.2337955,549.2237908,549.2401854,227.0107991,210.713306,230.74945,372,253,117,338.3806799,82.33557194,128.7637792,[17][M+1]+,,7,1,0,1,1,0
616,550.3518547,550.3438204,550.36,316.7873195,314.7601998,318.1114863,371,253,118,235.8667696,353.120385,430.6621086,,,59,0,0,1,0,0
617,550.78,550.7738055,550.7896785,19.09642862,15.97460917,20.62005633,375,244,111,97.12223904,82.70045656,68.77760295,,,123,1,1,1,1,1
618,552.2277358,552.22,552.2336511,131.7893541,128.8745406,134.0211328,349,236,113,241.5335697,233.2859383,348.55579,,,87,1,0,1,1,0
619,552.3302695,552.3248057,552.3359158,289.7105349,288.4013861,291.1248554,363,249,114,408.0234128,639.8867251,780.1721416,[133][M]+,,139,1,0,1,1,0
620,552.3672219,552.3631439,552.3733333,317.9790945,317.1202884,318.7333535,373,255,118,1371.017824,1611.101741,2191.047276,[113][M]+,,101,1,1,1,1,1
621,553.3337082,553.3238558,553.3402523,289.5301775,270.9801304,291.8555356,373,254,118,118.4541088,165.3907024,245.615449,[133][M+1]+,,139,0,0,1,0,0
622,553.3710471,553.3648024,553.38,318.0276532,315.9161792,319.2839568,375,255,118,441.6589652,536.0806805,686.949982,[113][M+1]+,,101,1,0,1,1,0
623,553.9769832,553.9739597,553.9808124,139.6572285,138.9882182,140.4610905,373,255,118,677.9239075,636.4684466,730.007622,[8][M]+,,1,1,1,1,1,1
624,554.3035439,554.2979824,554.3132633,285.3764236,283.7378987,287.4900305,372,254,118,349.6392704,363.9492612,394.466585,,,13,1,0,1,1,0
625,554.3475865,554.3437647,554.3518859,316.3187693,312.1687979,317.4843424,373,255,118,2334.054085,3767.206281,6356.290512,[81][M]+,,59,1,1,1,1,1
626,554.3823599,554.3771644,554.3900905,348.962613,347.6136546,350.0323677,371,253,118,420.0695747,462.0894215,854.0889878,[128][M]+,,124,1,0,1,1,0
627,554.98,554.9739326,554.9858267,139.6068019,137.3067197,141.0234166,374,255,118,141.8919752,133.7340708,153.9412375,[8][M+1]+,,1,0,0,1,0,0
628,555.3500914,555.3441308,555.3555193,316.222667,310.5722763,317.9630092,370,252,118,764.613988,1205.444613,2017.729197,[81][M+1]+,,59,1,0,1,1,0
629,555.3866344,555.3794977,555.3936425,348.9043447,347.1857394,352.2911853,345,230,115,144.2643486,145.8316707,306.1690839,[128][M+1]+,,124,0,0,1,0,0
630,555.9780869,555.9684176,555.9834678,139.7142405,137.4757996,141.8666692,371,255,116,167.841874,130.5231653,196.4650222,[8][M+2]+,,1,1,1,1,1,1
631,556.3249425,556.32,556.3333576,270.6604562,269.782244,271.6518004,373,255,118,415.7084642,814.178573,1385.138601,[129][M]+,,129,1,0,1,1,0
632,556.3258398,556.3197182,556.3336101,216.2659141,215.3529295,232.3040198,391,254,115,1534.147969,675.476103,776.5334626,[120][M]+,,108,1,1,1,1,1
633,556.5994618,556.5940414,556.6109576,21.27362191,19.5100052,23.49950808,361,240,110,75.85658425,53.64818297,131.8106357,,[M-H]- 557.598,66,1,1,1,1,1
634,557.3295343,557.3237054,557.34,270.6198584,269.4236562,271.8594763,355,239,115,119.0741236,213.9978514,389.7845684,[129][M+1]+,,129,0,0,1,0,0
635,557.330156,557.323679,557.34,216.3724813,214.7409456,227.8605792,378,249,117,467.2979397,203.89067,210.5978669,[120][M+1]+,,108,0,0,1,0,0
636,557.46,557.4446456,557.4631557,473.298034,462.3859571,477.7155856,376,255,118,3862.817698,8125.157031,4965.141529,,[M-H]- 558.472,54,1,0,1,1,0
637,558.3330185,558.3252337,558.34,337.2448709,328.7348356,340.0764199,375,255,118,388.2257109,498.8707266,622.2736007,,,11,1,1,1,1,1
638,558.46,558.4570584,558.4733771,473.3167431,466.0128109,477.7155856,373,255,118,1505.294314,3262.730314,1949.552937,,[M-H]- 559.472,279,1,0,1,1,0
639,558.5962816,558.5887567,558.6033382,21.19795207,18.35168114,22.69001992,373,255,118,312.6054867,260.3698504,352.5636961,,,66,1,1,1,1,1
640,558.8133866,558.8037771,558.8231039,18.54972149,17.63195011,19.64259219,334,226,107,50.2005121,42.78640903,61.24269359,,,96,1,1,1,1,1
641,560.5934143,560.584,560.6001224,21.20215155,18.35168114,22.16031636,373,255,118,465.3016292,413.9458854,570.614018,,,66,1,1,1,1,1
642,560.8117437,560.8037564,560.8231817,18.59091489,17.61807025,19.6455874,346,216,101,66.39896046,41.58799597,44.91091989,,,96,1,1,1,1,1
643,561.381019,561.3747364,561.3934125,427.5860488,424.5964974,429.6703727,367,251,115,1628.364762,399.3085951,438.5438188,[132][M]+,,138,1,0,1,1,0
644,562.3147013,562.3078584,562.3201509,268.091197,260.7287742,270.3408261,374,255,118,470.103302,1805.730896,2416.865749,[147][M]+,,276,1,0,1,1,0
645,562.3835899,562.3790242,562.3934818,427.4877643,425.7098559,429.8435272,358,247,111,592.9417668,109.7347811,151.2259526,[132][M+1]+,,138,1,0,1,1,0
646,562.5905787,562.5848406,562.6,21.20867091,20.5559141,25.30391412,370,253,117,380.6665433,366.8960359,504.5414336,,,66,1,1,1,1,1
647,563.3175742,563.3044813,563.3229476,268.1201403,265.9091704,270.8171027,371,253,118,152.7625356,564.9395598,736.6704863,[147][M+1]+,,276,1,0,1,1,0
648,563.4998591,563.4838547,563.503597,400.3787933,397.4701122,402.8390139,315,223,91,637.66842,414.9123916,397.215008,[42][M]+,[M-H]- 564.511,25,1,0,1,1,0
649,564.2274168,564.22,564.2336,201.8362352,200.5596493,204.3296616,361,249,112,293.7052537,38.57833162,75.62528937,,,200,1,1,1,1,1
650,564.3304138,564.325447,564.3367538,284.9792779,275.5200775,294.3577571,414,255,118,34750.01107,43550.01026,52645.78823,[28][M]+,,13,1,1,1,1,1
651,564.5065116,564.4961816,564.5135283,400.3076516,397.4980493,402.295459,349,236,113,263.2080953,125.6104112,175.748812,[42][M+1]+,,25,0,0,1,0,0
652,564.5878274,564.58,564.5926875,21.23141689,20.29903366,24.54364828,367,250,117,183.1194755,202.6055979,250.4099293,,,66,1,1,1,1,1
653,565.3334116,565.323769,565.3393842,284.980776,275.5428002,293.9110465,404,255,118,10635.41891,14355.62482,16470.37655,[28][M+1]+,,13,1,1,1,1,1
654,566.277896,566.2653502,566.2831361,211.5605001,208.2005093,238.3498382,380,255,118,472.2021364,5.785449242,42.52442525,[139][M]+,,191,1,1,1,1,1
655,566.3224742,566.3139664,566.3296509,284.3066485,276.1432576,293.7854475,388,255,118,270.2851773,2097.510901,332.4561816,,,226,1,0,1,1,0
656,566.3464235,566.3430533,566.3535219,307.5536513,277.4578806,321.0362307,416,255,118,34227.82601,45816.83855,51970.64711,[33][M]+,,14,1,1,1,1,1
657,566.6106399,566.6036695,566.6236547,20.48222945,18.21090411,21.86733911,338,222,104,135.4711526,137.7624972,107.7960476,,,140,1,0,1,1,0
658,567.28,567.2739872,567.2927586,211.0307204,206.4263333,221.3794582,380,255,118,143.1850851,15.20884675,31.99357545,[139][M+1]+,,191,1,0,1,1,0
659,567.3152036,567.3036556,567.3218414,220.6398339,219.4618338,224.4536609,341,234,106,13948.8495,2230.075511,2111.098673,[71][M]+,,49,1,0,1,1,0
660,567.3493158,567.3443991,567.3574816,307.5705351,299.8827309,308.6907062,375,255,118,10349.38838,14445.20848,15663.49333,[33][M+1]+,,14,1,1,1,1,1
661,568.3176056,568.3038816,568.3234097,220.5626043,219.2181439,224.0955481,358,241,114,4708.63703,840.8458921,807.1128158,[71][M+1]+,,49,1,0,1,1,0
662,568.3402021,568.3343376,568.3494873,307.4675822,303.8675525,314.4940543,380,255,118,1645.649511,1540.668694,3398.636547,,,232,1,0,1,1,0
663,568.3620791,568.3585353,568.3718262,337.0749217,327.0843051,349.2233496,390,255,118,35543.12902,44603.46277,69110.90881,[24][M]+,,11,1,1,1,1,1
664,568.6224046,568.6137707,568.6303898,20.08042143,17.62060675,21.59287067,377,255,118,281.3459417,256.3969161,332.5298389,,,123,1,1,1,1,1
665,569.3376687,569.3238524,569.343585,307.09105,303.2955476,312.2910938,336,230,103,0,268.1442388,275.0385237,,,233,0,0,1,0,0
666,569.3650115,569.3600128,569.3732959,337.0496372,326.5037199,346.6155585,406,255,118,11546.21532,13587.55673,22515.01923,[24][M+1]+,,11,1,1,1,1,1
667,570.3672704,570.3550851,570.3734378,337.0436867,327.2972367,345.9366353,355,236,114,2699.763831,3152.383197,5156.186012,[24][M+2]+,,11,1,1,1,1,1
668,570.6215593,570.6144378,570.630214,20.03651107,18.99915617,20.57601477,376,254,117,354.5994737,353.8950806,394.6435965,,,123,1,1,1,1,1
669,571.3707846,571.3637232,571.3831421,337.0034312,334.4451319,340.3029689,346,229,102,129.4337377,844.6183827,1029.209686,,,224,1,1,1,1,1
670,572.6158494,572.6066678,572.6232516,20.0844357,18.99915617,22.11827863,371,253,118,228.7129646,277.4434987,302.9684948,,,123,1,1,1,1,1
671,574.5946297,574.5841194,574.6036537,20.56236697,17.62060675,22.76762488,357,233,112,178.2675507,132.5101802,142.5480637,,,140,1,0,1,1,0
672,576.5703379,576.5637067,576.5828501,21.40079259,18.99915617,23.4134342,348,228,103,50.32432944,69.21114445,101.5901867,,,66,1,1,1,1,1
673,576.6446421,576.6337476,576.6535297,19.74277261,18.89517545,20.53157795,166,104,62,183.1257146,134.3526232,132.4689361,,,123,0,0,1,0,0
674,577.3745763,577.3640892,577.38,435.5957599,424.1864834,444.0695493,376,252,118,179.2512953,423.6614504,395.9106215,[82][M]+,,60,1,0,1,1,0
675,578.2625085,578.2564415,578.2734405,227.4757992,224.5206612,232.6667803,372,255,117,490.0327513,265.5006793,598.6771939,,,205,1,0,1,1,0
676,578.3771045,578.3648015,578.3834251,435.5869943,434.169067,437.7730153,371,253,118,63.13616647,147.5614891,113.9405578,[82][M+1]+,,60,1,0,1,1,0
677,578.5627555,578.5537194,578.5734663,21.64796535,19.69819413,25.19793047,366,243,115,20.09909881,60.42237962,55.41039072,,[M-2H+Na]- 557.598,66,1,1,1,1,1
678,578.6502414,578.6437128,578.6610558,19.84848728,17.69895392,20.60414704,378,246,116,354.8355809,338.7273711,376.4941248,,,123,1,1,1,1,1
679,578.869334,578.863671,578.8813995,17.93263074,17.53633207,18.99915617,368,239,113,36.96658321,67.22469538,66.36663591,,,96,1,1,1,1,1
680,579.4499244,579.4437235,579.4633117,473.4878749,468.3054803,479.8863876,324,201,106,578.1156214,1418.542572,576.2320412,,[M-2H+Na]- 558.472,54,1,0,1,1,0
681,580.2855451,580.2764039,580.2929009,263.9651854,261.2150771,264.9226411,368,251,117,101.3317166,194.4206941,342.6665389,,,53,1,0,1,1,0
682,580.3624245,580.3572648,580.3736417,325.63646,323.6852286,329.7900361,370,252,118,199.1386181,233.7734642,311.1434184,,,147,0,0,1,0,0
683,580.4494522,580.4436629,580.462381,473.7217805,468.0974766,475.7372219,178,119,59,168.5078249,399.1176981,138.5011777,,[M-2H+Na]- 559.472,279,1,0,1,1,0
684,580.6488809,580.6436793,580.66,19.8587743,18.91383864,20.3751904,361,244,116,408.9384373,357.0561599,423.001399,,,123,1,1,1,1,1
685,580.8640349,580.8547268,580.8736113,17.93344462,17.53633207,18.93476132,301,205,94,21.28743514,41.49422262,33.4931501,,,317,1,1,1,1,1
686,581.2410453,581.2340518,581.25296,222.9491466,207.5283143,237.2956648,401,244,118,80.38928566,79.23895433,160.1327867,,,29,1,0,1,1,0
687,581.4545952,581.4491197,581.46,371.5365053,370.0152996,372.6215204,372,254,118,613.0796639,642.4910471,639.3608411,[51][M]+,,31,1,0,1,1,0
688,582.2715077,582.2638479,582.28,189.5772038,174.258341,193.0326558,383,249,116,256.8120446,59.38811543,42.01576496,,,199,1,1,1,1,1
689,582.3769776,582.3643599,582.3828775,357.4230486,354.5200977,359.0492427,369,251,118,159.1073912,270.4921485,482.9124819,,,166,1,0,1,1,0
690,582.4578495,582.444757,582.463504,371.3727339,369.4182672,373.5978371,370,251,118,180.7070551,239.994787,234.7131077,[51][M+1]+,,31,1,0,1,1,0
691,582.6417973,582.6339513,582.6525205,19.88904907,19.11565644,21.51319014,390,255,118,282.5701154,264.4210379,293.9789729,,,123,1,0,1,1,0
692,583.2631696,583.253816,583.273456,189.6760626,175.5456081,190.7573424,337,222,111,0,43.18939508,0,[141][M]+,,196,1,0,1,1,0
693,584.2640967,584.2560812,584.2734483,189.6881845,186.5962618,190.7573424,330,219,111,46.23643467,3.917946771,0,[141][M+1]+,,196,1,0,1,1,0
694,584.3570921,584.3470778,584.3626119,298.1428563,295.6793295,301.4977233,373,255,118,735.706695,841.669279,810.0339083,,,208,1,0,1,1,0
695,584.3529738,584.3437851,584.36,242.2248938,238.8960787,243.5814677,348,212,110,202.7136151,275.0475037,269.7121145,,,141,1,0,1,1,0
696,584.6198392,584.6136859,584.6326804,20.06523712,17.62060675,21.61468268,362,227,102,140.3975107,192.1503245,205.0634842,,,123,1,0,1,1,0
697,585.4862851,585.4797257,585.4923213,401.0210585,399.4338368,402.1881774,371,253,118,621.0092573,741.469447,671.6599112,[43][M]+,[M-2H+Na]- 564.511,25,1,0,1,1,0
698,586.3144137,586.3036629,586.32,267.7998188,266.7740147,276.5234647,371,251,117,891.8556913,1863.567354,2501.791258,[75][M]+,,51,1,0,1,1,0
699,586.4911165,586.4839509,586.5010917,400.8887902,398.6046609,403.8400139,372,254,118,206.5581305,223.2428137,233.4089791,[43][M+1]+,,25,1,0,1,1,0
700,587.316749,587.303729,587.3236065,267.9312041,266.6867626,271.4316364,370,248,116,289.5103262,668.5538156,853.0546079,[75][M+1]+,,51,1,0,1,1,0
701,588.3328573,588.323842,588.3391435,284.5051044,267.4328434,293.4009686,386,255,118,12043.96306,10759.55496,12263.17702,[29][M]+,,13,1,1,1,1,1
702,588.6770145,588.6641824,588.6835196,19.71278508,18.49342027,21.25563841,355,243,112,402.4657773,284.978203,342.0415621,,,321,1,1,1,1,1
703,588.8982149,588.8883554,588.9035397,17.46442686,16.96088092,20.81420101,368,251,117,305.0550217,369.1365943,376.2240042,[110][M]+,,96,1,1,1,1,1
704,589.3013896,589.2947663,589.3095287,162.3088101,158.8076471,166.4691303,375,255,118,2629.898688,168.8601933,159.8163912,,,99,1,0,1,1,0
705,589.3352614,589.3239234,589.3399379,284.4834624,283.7055361,292.05692,373,253,118,4535.684729,3614.305659,4119.614015,[29][M+1]+,,13,1,1,1,1,1
706,589.9003827,589.8943521,589.9125281,17.67790403,14.39683773,19.76611006,385,255,118,27.7377434,45.63680279,47.43016424,[110][M+1]+,,96,1,1,1,1,1
707,590.3471411,590.3365112,590.3526387,297.8972756,283.7607884,308.6075755,382,255,118,1259.398617,2914.359747,2691.161731,[20][M]+,,8,1,1,1,1,1
708,590.6768617,590.6659127,590.6831964,19.71255471,18.48967619,20.1644904,370,252,118,326.6683013,277.9917316,335.6003005,,,123,1,1,1,1,1
709,591.32,591.3038936,591.3234819,219.1539652,215.2315422,221.8474476,373,254,118,1860.592887,47.35971405,61.88081801,,,89,1,1,1,1,1
710,591.3508331,591.3441963,591.36,297.6573791,295.0271468,301.6003743,370,252,118,426.3101874,961.327387,864.4046246,[20][M+1]+,,8,1,1,1,1,1
